from_port_code,canal_port_code,to_port_code,direction
JPUKB,EGSCA,USLGB,W
JPUKB,EGSCA,USMIA,W
JPUKB,EGSCA,USMOB,W
JPUKB,EGSCA,USMSY,W
JPUKB,EGSCA,USNYC,W
JPUKB,EGSCA,USOAK,W
JPUKB,EGSCA,USORF,W
JPUKB,EGSCA,USPEF,W
JPUKB,EGSCA,USPHL,W
JPUKB,EGSCA,USSAV,W
JPUKB,EGSCA,USSEA,W
JPUKB,EGSCA,USTIW,W
JPUKB,EGSCA,ZAZBA,W
JPYOK,EGSCA,BEANR,W
JPYOK,EGSCA,BEZEE,W
JPYOK,EGSCA,CAHAL,W
JPYOK,EGSCA,CAPRR,W
JPYOK,EGSCA,CASJB,W
JPYOK,EGSCA,CAVAN,W
JPYOK,EGSCA,COBUN,W
JPYOK,EGSCA,COCNR,W
JPYOK,EGSCA,COCTG,W
JPYOK,EGSCA,COSPC,W
JPYOK,EGSCA,DEBRV,W
JPYOK,EGSCA,DEHAM,W
JPYOK,EGSCA,DEWVN,W
JPYOK,EGSCA,DOCAU,W
JPYOK,EGSCA,ESALG,W
JPYOK,EGSCA,ESBCN,W
JPYOK,EGSCA,ESFRO,W
JPYOK,EGSCA,ESVLC,W
JPYOK,EGSCA,FRBES,W
JPYOK,EGSCA,FRDKK,W
JPYOK,EGSCA,FRFOS,W
JPYOK,EGSCA,FRLEH,W
JPYOK,EGSCA,GBFXT,W
JPYOK,EGSCA,GBLGP,W
JPYOK,EGSCA,GBSOU,W
JPYOK,EGSCA,GRPIR,W
JPYOK,EGSCA,GTPRQ,W
JPYOK,EGSCA,ILASH,W
JPYOK,EGSCA,ILHFA,W
JPYOK,EGSCA,ITGOA,W
JPYOK,EGSCA,ITLIV,W
JPYOK,EGSCA,ITSAL,W
JPYOK,EGSCA,ITSPE,W
JPYOK,EGSCA,ITVDL,W
JPYOK,EGSCA,MAPTM,W
JPYOK,EGSCA,MATNG,W
JPYOK,EGSCA,MNTNG,W
JPYOK,EGSCA,MTMAR,W
JPYOK,EGSCA,MXATM,W
JPYOK,EGSCA,MXLZC,W
JPYOK,EGSCA,MXTUX,W
JPYOK,EGSCA,MXVER,W
JPYOK,EGSCA,MXZLO,W
JPYOK,EGSCA,NLRTM,W
JPYOK,EGSCA,PABLB,W
JPYOK,EGSCA,PAMIT,W
JPYOK,EGSCA,PAPCA,W
JPYOK,EGSCA,PAPCN,W
JPYOK,EGSCA,PAROD,W
JPYOK,EGSCA,PLGDN,W
JPYOK,EGSCA,PTLIS,W
JPYOK,EGSCA,TGLFW,W
JPYOK,EGSCA,TRALI,W
JPYOK,EGSCA,TRGEM,W
JPYOK,EGSCA,TRIST,W
JPYOK,EGSCA,TRIZT,W
JPYOK,EGSCA,TRMER,W
JPYOK,EGSCA,TRTEK,W
JPYOK,EGSCA,TRYAL,W
JPYOK,EGSCA,USBAL,W
JPYOK,EGSCA,USBOS,W
JPYOK,EGSCA,USCHS,W
JPYOK,EGSCA,USHOU,W
JPYOK,EGSCA,USILM,W
JPYOK,EGSCA,USJAX,W
JPYOK,EGSCA,USLAX,W
JPYOK,EGSCA,USLGB,W
JPYOK,EGSCA,USMIA,W
JPYOK,EGSCA,USMOB,W
JPYOK,EGSCA,USMSY,W
JPYOK,EGSCA,USNYC,W
JPYOK,EGSCA,USOAK,W
JPYOK,EGSCA,USORF,W
JPYOK,EGSCA,USPEF,W
JPYOK,EGSCA,USPHL,W
JPYOK,EGSCA,USSAV,W
JPYOK,EGSCA,USSEA,W
JPYOK,EGSCA,USTIW,W
JPYOK,EGSCA,ZAZBA,W
JPYUR,EGSCA,BEANR,W
JPYUR,EGSCA,BEZEE,W
JPYUR,EGSCA,CAHAL,W
JPYUR,EGSCA,CAPRR,W
JPYUR,EGSCA,CASJB,W
JPYUR,EGSCA,CAVAN,W
JPYUR,EGSCA,COBUN,W
JPYUR,EGSCA,COCNR,W
JPYUR,EGSCA,COCTG,W
JPYUR,EGSCA,COSPC,W
JPYUR,EGSCA,DEBRV,W
JPYUR,EGSCA,DEHAM,W
JPYUR,EGSCA,DEWVN,W
JPYUR,EGSCA,DOCAU,W
JPYUR,EGSCA,ESALG,W
JPYUR,EGSCA,ESBCN,W
JPYUR,EGSCA,ESFRO,W
JPYUR,EGSCA,ESVLC,W
JPYUR,EGSCA,FRBES,W
JPYUR,EGSCA,FRDKK,W
JPYUR,EGSCA,FRFOS,W
JPYUR,EGSCA,FRLEH,W
JPYUR,EGSCA,GBFXT,W
JPYUR,EGSCA,GBLGP,W
JPYUR,EGSCA,GBSOU,W
JPYUR,EGSCA,GRPIR,W
JPYUR,EGSCA,GTPRQ,W
JPYUR,EGSCA,ILASH,W
JPYUR,EGSCA,ILHFA,W
JPYUR,EGSCA,ITGOA,W
JPYUR,EGSCA,ITLIV,W
JPYUR,EGSCA,ITSAL,W
JPYUR,EGSCA,ITSPE,W
JPYUR,EGSCA,ITVDL,W
JPYUR,EGSCA,MAPTM,W
JPYUR,EGSCA,MATNG,W
JPYUR,EGSCA,MNTNG,W
JPYUR,EGSCA,MTMAR,W
JPYUR,EGSCA,MXATM,W
JPYUR,EGSCA,MXLZC,W
JPYUR,EGSCA,MXTUX,W
JPYUR,EGSCA,MXVER,W
JPYUR,EGSCA,MXZLO,W
JPYUR,EGSCA,NLRTM,W
JPYUR,EGSCA,PABLB,W
JPYUR,EGSCA,PAMIT,W
JPYUR,EGSCA,PAPCA,W
JPYUR,EGSCA,PAPCN,W
JPYUR,EGSCA,PAROD,W
JPYUR,EGSCA,PLGDN,W
JPYUR,EGSCA,PTLIS,W
JPYUR,EGSCA,TGLFW,W
JPYUR,EGSCA,TRALI,W
JPYUR,EGSCA,TRGEM,W
JPYUR,EGSCA,TRIST,W
JPYUR,EGSCA,TRIZT,W
JPYUR,EGSCA,TRMER,W
JPYUR,EGSCA,TRTEK,W
JPYUR,EGSCA,TRYAL,W
JPYUR,EGSCA,USBAL,W
JPYUR,EGSCA,USBOS,W
JPYUR,EGSCA,USCHS,W
JPYUR,EGSCA,USHOU,W
JPYUR,EGSCA,USILM,W
JPYUR,EGSCA,USJAX,W
JPYUR,EGSCA,USLAX,W
JPYUR,EGSCA,USLGB,W
JPYUR,EGSCA,USMIA,W
JPYUR,EGSCA,USMOB,W
JPYUR,EGSCA,USMSY,W
JPYUR,EGSCA,USNYC,W
JPYUR,EGSCA,USOAK,W
JPYUR,EGSCA,USORF,W
JPYUR,EGSCA,USPEF,W
JPYUR,EGSCA,USPHL,W
JPYUR,EGSCA,USSAV,W
JPYUR,EGSCA,USSEA,W
JPYUR,EGSCA,USTIW,W
JPYUR,EGSCA,ZAZBA,W
KRINC,EGSCA,BEANR,W
KRINC,EGSCA,BEZEE,W
KRINC,EGSCA,CAHAL,W
KRINC,EGSCA,CAPRR,W
KRINC,EGSCA,CASJB,W
KRINC,EGSCA,CAVAN,W
KRINC,EGSCA,COBUN,W
KRINC,EGSCA,COCNR,W
KRINC,EGSCA,COCTG,W
KRINC,EGSCA,COSPC,W
KRINC,EGSCA,DEBRV,W
KRINC,EGSCA,DEHAM,W
KRINC,EGSCA,DEWVN,W
KRINC,EGSCA,DOCAU,W
KRINC,EGSCA,ESALG,W
KRINC,EGSCA,ESBCN,W
KRINC,EGSCA,ESFRO,W
KRINC,EGSCA,ESVLC,W
KRINC,EGSCA,FRBES,W
KRINC,EGSCA,FRDKK,W
KRINC,EGSCA,FRFOS,W
KRINC,EGSCA,FRLEH,W
KRINC,EGSCA,GBFXT,W
KRINC,EGSCA,GBLGP,W
KRINC,EGSCA,GBSOU,W
KRINC,EGSCA,GRPIR,W
KRINC,EGSCA,GTPRQ,W
KRINC,EGSCA,ILASH,W
KRINC,EGSCA,ILHFA,W
KRINC,EGSCA,ITGOA,W
KRINC,EGSCA,ITLIV,W
KRINC,EGSCA,ITSAL,W
KRINC,EGSCA,ITSPE,W
KRINC,EGSCA,ITVDL,W
KRINC,EGSCA,MAPTM,W
KRINC,EGSCA,MATNG,W
KRINC,EGSCA,MNTNG,W
KRINC,EGSCA,MTMAR,W
KRINC,EGSCA,MXATM,W
KRINC,EGSCA,MXLZC,W
KRINC,EGSCA,MXTUX,W
KRINC,EGSCA,MXVER,W
KRINC,EGSCA,MXZLO,W
KRINC,EGSCA,NLRTM,W
KRINC,EGSCA,PABLB,W
KRINC,EGSCA,PAMIT,W
KRINC,EGSCA,PAPCA,W
KRINC,EGSCA,PAPCN,W
KRINC,EGSCA,PAROD,W
KRINC,EGSCA,PLGDN,W
KRINC,EGSCA,PTLIS,W
KRINC,EGSCA,TGLFW,W
KRINC,EGSCA,TRALI,W
KRINC,EGSCA,TRGEM,W
KRINC,EGSCA,TRIST,W
KRINC,EGSCA,TRIZT,W
KRINC,EGSCA,TRMER,W
KRINC,EGSCA,TRTEK,W
KRINC,EGSCA,TRYAL,W
KRINC,EGSCA,USBAL,W
KRINC,EGSCA,USBOS,W
KRINC,EGSCA,USCHS,W
KRINC,EGSCA,USHOU,W
KRINC,EGSCA,USILM,W
KRINC,EGSCA,USJAX,W
KRINC,EGSCA,USLAX,W
KRINC,EGSCA,USLGB,W
KRINC,EGSCA,USMIA,W
KRINC,EGSCA,USMOB,W
KRINC,EGSCA,USMSY,W
KRINC,EGSCA,USNYC,W
KRINC,EGSCA,USOAK,W
KRINC,EGSCA,USORF,W
KRINC,EGSCA,USPEF,W
KRINC,EGSCA,USPHL,W
KRINC,EGSCA,USSAV,W
KRINC,EGSCA,USSEA,W
KRINC,EGSCA,USTIW,W
KRINC,EGSCA,ZAZBA,W
KRKAN,EGSCA,BEANR,W
KRKAN,EGSCA,BEZEE,W
KRKAN,EGSCA,CAHAL,W
KRKAN,EGSCA,CAPRR,W
KRKAN,EGSCA,CASJB,W
KRKAN,EGSCA,CAVAN,W
KRKAN,EGSCA,COBUN,W
KRKAN,EGSCA,COCNR,W
KRKAN,EGSCA,COCTG,W
KRKAN,EGSCA,COSPC,W
KRKAN,EGSCA,DEBRV,W
KRKAN,EGSCA,DEHAM,W
KRKAN,EGSCA,DEWVN,W
KRKAN,EGSCA,DOCAU,W
KRKAN,EGSCA,ESALG,W
KRKAN,EGSCA,ESBCN,W
KRKAN,EGSCA,ESFRO,W
KRKAN,EGSCA,ESVLC,W
KRKAN,EGSCA,FRBES,W
KRKAN,EGSCA,FRDKK,W
KRKAN,EGSCA,FRFOS,W
KRKAN,EGSCA,FRLEH,W
KRKAN,EGSCA,GBFXT,W
KRKAN,EGSCA,GBLGP,W
KRKAN,EGSCA,GBSOU,W
KRKAN,EGSCA,GRPIR,W
KRKAN,EGSCA,GTPRQ,W
KRKAN,EGSCA,ILASH,W
KRKAN,EGSCA,ILHFA,W
KRKAN,EGSCA,ITGOA,W
KRKAN,EGSCA,ITLIV,W
KRKAN,EGSCA,ITSAL,W
KRKAN,EGSCA,ITSPE,W
KRKAN,EGSCA,ITVDL,W
KRKAN,EGSCA,MAPTM,W
KRKAN,EGSCA,MATNG,W
KRKAN,EGSCA,MNTNG,W
KRKAN,EGSCA,MTMAR,W
KRKAN,EGSCA,MXATM,W
KRKAN,EGSCA,MXLZC,W
KRKAN,EGSCA,MXTUX,W
KRKAN,EGSCA,MXVER,W
KRKAN,EGSCA,MXZLO,W
KRKAN,EGSCA,NLRTM,W
KRKAN,EGSCA,PABLB,W
KRKAN,EGSCA,PAMIT,W
KRKAN,EGSCA,PAPCA,W
KRKAN,EGSCA,PAPCN,W
KRKAN,EGSCA,PAROD,W
KRKAN,EGSCA,PLGDN,W
KRKAN,EGSCA,PTLIS,W
KRKAN,EGSCA,TGLFW,W
KRKAN,EGSCA,TRALI,W
KRKAN,EGSCA,TRGEM,W
KRKAN,EGSCA,TRIST,W
KRKAN,EGSCA,TRIZT,W
KRKAN,EGSCA,TRMER,W
KRKAN,EGSCA,TRTEK,W
KRKAN,EGSCA,TRYAL,W
KRKAN,EGSCA,USBAL,W
KRKAN,EGSCA,USBOS,W
KRKAN,EGSCA,USCHS,W
KRKAN,EGSCA,USHOU,W
KRKAN,EGSCA,USILM,W
KRKAN,EGSCA,USJAX,W
KRKAN,EGSCA,USLAX,W
KRKAN,EGSCA,USLGB,W
KRKAN,EGSCA,USMIA,W
KRKAN,EGSCA,USMOB,W
KRKAN,EGSCA,USMSY,W
KRKAN,EGSCA,USNYC,W
KRKAN,EGSCA,USOAK,W
KRKAN,EGSCA,USORF,W
KRKAN,EGSCA,USPEF,W
KRKAN,EGSCA,USPHL,W
KRKAN,EGSCA,USSAV,W
KRKAN,EGSCA,USSEA,W
KRKAN,EGSCA,USTIW,W
KRKAN,EGSCA,ZAZBA,W
KRPUS,EGSCA,BEANR,W
KRPUS,EGSCA,BEZEE,W
KRPUS,EGSCA,CAHAL,W
KRPUS,EGSCA,CAPRR,W
KRPUS,EGSCA,CASJB,W
KRPUS,EGSCA,CAVAN,W
KRPUS,EGSCA,COBUN,W
KRPUS,EGSCA,COCNR,W
KRPUS,EGSCA,COCTG,W
KRPUS,EGSCA,COSPC,W
KRPUS,EGSCA,DEBRV,W
KRPUS,EGSCA,DEHAM,W
KRPUS,EGSCA,DEWVN,W
KRPUS,EGSCA,DOCAU,W
KRPUS,EGSCA,ESALG,W
KRPUS,EGSCA,ESBCN,W
KRPUS,EGSCA,ESFRO,W
KRPUS,EGSCA,ESVLC,W
KRPUS,EGSCA,FRBES,W
KRPUS,EGSCA,FRDKK,W
KRPUS,EGSCA,FRFOS,W
KRPUS,EGSCA,FRLEH,W
KRPUS,EGSCA,GBFXT,W
KRPUS,EGSCA,GBLGP,W
KRPUS,EGSCA,GBSOU,W
KRPUS,EGSCA,GRPIR,W
KRPUS,EGSCA,GTPRQ,W
KRPUS,EGSCA,ILASH,W
KRPUS,EGSCA,ILHFA,W
KRPUS,EGSCA,ITGOA,W
KRPUS,EGSCA,ITLIV,W
KRPUS,EGSCA,ITSAL,W
KRPUS,EGSCA,ITSPE,W
KRPUS,EGSCA,ITVDL,W
KRPUS,EGSCA,MAPTM,W
KRPUS,EGSCA,MATNG,W
KRPUS,EGSCA,MNTNG,W
KRPUS,EGSCA,MTMAR,W
KRPUS,EGSCA,MXATM,W
KRPUS,EGSCA,MXLZC,W
KRPUS,EGSCA,MXTUX,W
KRPUS,EGSCA,MXVER,W
KRPUS,EGSCA,MXZLO,W
KRPUS,EGSCA,NLRTM,W
KRPUS,EGSCA,PABLB,W
KRPUS,EGSCA,PAMIT,W
KRPUS,EGSCA,PAPCA,W
KRPUS,EGSCA,PAPCN,W
KRPUS,EGSCA,PAROD,W
KRPUS,EGSCA,PLGDN,W
KRPUS,EGSCA,PTLIS,W
KRPUS,EGSCA,TGLFW,W
KRPUS,EGSCA,TRALI,W
KRPUS,EGSCA,TRGEM,W
KRPUS,EGSCA,TRIST,W
KRPUS,EGSCA,TRIZT,W
KRPUS,EGSCA,TRMER,W
KRPUS,EGSCA,TRTEK,W
KRPUS,EGSCA,TRYAL,W
KRPUS,EGSCA,USBAL,W
KRPUS,EGSCA,USBOS,W
KRPUS,EGSCA,USCHS,W
KRPUS,EGSCA,USHOU,W
KRPUS,EGSCA,USILM,W
KRPUS,EGSCA,USJAX,W
KRPUS,EGSCA,USLAX,W
KRPUS,EGSCA,USLGB,W
KRPUS,EGSCA,USMIA,W
KRPUS,EGSCA,USMOB,W
KRPUS,EGSCA,USMSY,W
KRPUS,EGSCA,USNYC,W
KRPUS,EGSCA,USOAK,W
KRPUS,EGSCA,USORF,W
KRPUS,EGSCA,USPEF,W
KRPUS,EGSCA,USPHL,W
KRPUS,EGSCA,USSAV,W
KRPUS,EGSCA,USSEA,W
KRPUS,EGSCA,USTIW,W
KRPUS,EGSCA,ZAZBA,W
LKCMB,EGSCA,BEANR,W
LKCMB,EGSCA,BEZEE,W
LKCMB,EGSCA,CAHAL,W
LKCMB,EGSCA,CAPRR,W
LKCMB,EGSCA,CASJB,W
LKCMB,EGSCA,CAVAN,W
LKCMB,EGSCA,COBUN,W
LKCMB,EGSCA,COCNR,W
LKCMB,EGSCA,COCTG,W
LKCMB,EGSCA,COSPC,W
LKCMB,EGSCA,DEBRV,W
LKCMB,EGSCA,DEHAM,W
LKCMB,EGSCA,DEWVN,W
LKCMB,EGSCA,DOCAU,W
LKCMB,EGSCA,ESALG,W
LKCMB,EGSCA,ESBCN,W
LKCMB,EGSCA,ESFRO,W
LKCMB,EGSCA,ESVLC,W
LKCMB,EGSCA,FRBES,W
LKCMB,EGSCA,FRDKK,W
LKCMB,EGSCA,FRFOS,W
LKCMB,EGSCA,FRLEH,W
LKCMB,EGSCA,GBFXT,W
LKCMB,EGSCA,GBLGP,W
LKCMB,EGSCA,GBSOU,W
LKCMB,EGSCA,GRPIR,W
LKCMB,EGSCA,GTPRQ,W
LKCMB,EGSCA,ILASH,W
LKCMB,EGSCA,ILHFA,W
LKCMB,EGSCA,ITGOA,W
LKCMB,EGSCA,ITLIV,W
LKCMB,EGSCA,ITSAL,W
LKCMB,EGSCA,ITSPE,W
LKCMB,EGSCA,ITVDL,W
LKCMB,EGSCA,MAPTM,W
LKCMB,EGSCA,MATNG,W
LKCMB,EGSCA,MNTNG,W
LKCMB,EGSCA,MTMAR,W
LKCMB,EGSCA,MXATM,W
LKCMB,EGSCA,MXLZC,W
LKCMB,EGSCA,MXTUX,W
LKCMB,EGSCA,MXVER,W
LKCMB,EGSCA,MXZLO,W
LKCMB,EGSCA,NLRTM,W
LKCMB,EGSCA,PABLB,W
LKCMB,EGSCA,PAMIT,W
LKCMB,EGSCA,PAPCA,W
LKCMB,EGSCA,PAPCN,W
LKCMB,EGSCA,PAROD,W
LKCMB,EGSCA,PLGDN,W
LKCMB,EGSCA,PTLIS,W
LKCMB,EGSCA,TGLFW,W
LKCMB,EGSCA,TRALI,W
LKCMB,EGSCA,TRGEM,W
LKCMB,EGSCA,TRIST,W
LKCMB,EGSCA,TRIZT,W
LKCMB,EGSCA,TRMER,W
LKCMB,EGSCA,TRTEK,W
LKCMB,EGSCA,TRYAL,W
LKCMB,EGSCA,USBAL,W
LKCMB,EGSCA,USBOS,W
LKCMB,EGSCA,USCHS,W
LKCMB,EGSCA,USHOU,W
LKCMB,EGSCA,USILM,W
LKCMB,EGSCA,USJAX,W
LKCMB,EGSCA,USLAX,W
LKCMB,EGSCA,USLGB,W
LKCMB,EGSCA,USMIA,W
LKCMB,EGSCA,USMOB,W
LKCMB,EGSCA,USMSY,W
LKCMB,EGSCA,USNYC,W
LKCMB,EGSCA,USOAK,W
LKCMB,EGSCA,USORF,W
LKCMB,EGSCA,USPEF,W
LKCMB,EGSCA,USPHL,W
LKCMB,EGSCA,USSAV,W
LKCMB,EGSCA,USSEA,W
LKCMB,EGSCA,USTIW,W
LKCMB,EGSCA,ZAZBA,W
MYPKG,EGSCA,BEANR,W
MYPKG,EGSCA,BEZEE,W
MYPKG,EGSCA,CAHAL,W
MYPKG,EGSCA,CAPRR,W
MYPKG,EGSCA,CASJB,W
MYPKG,EGSCA,CAVAN,W
MYPKG,EGSCA,COBUN,W
MYPKG,EGSCA,COCNR,W
MYPKG,EGSCA,COCTG,W
MYPKG,EGSCA,COSPC,W
MYPKG,EGSCA,DEBRV,W
MYPKG,EGSCA,DEHAM,W
MYPKG,EGSCA,DEWVN,W
MYPKG,EGSCA,DOCAU,W
MYPKG,EGSCA,ESALG,W
MYPKG,EGSCA,ESBCN,W
MYPKG,EGSCA,ESFRO,W
MYPKG,EGSCA,ESVLC,W
MYPKG,EGSCA,FRBES,W
MYPKG,EGSCA,FRDKK,W
MYPKG,EGSCA,FRFOS,W
MYPKG,EGSCA,FRLEH,W
MYPKG,EGSCA,GBFXT,W
MYPKG,EGSCA,GBLGP,W
MYPKG,EGSCA,GBSOU,W
MYPKG,EGSCA,GRPIR,W
MYPKG,EGSCA,GTPRQ,W
MYPKG,EGSCA,ILASH,W
MYPKG,EGSCA,ILHFA,W
MYPKG,EGSCA,ITGOA,W
MYPKG,EGSCA,ITLIV,W
MYPKG,EGSCA,ITSAL,W
MYPKG,EGSCA,ITSPE,W
MYPKG,EGSCA,ITVDL,W
MYPKG,EGSCA,MAPTM,W
MYPKG,EGSCA,MATNG,W
MYPKG,EGSCA,MNTNG,W
MYPKG,EGSCA,MTMAR,W
MYPKG,EGSCA,MXATM,W
MYPKG,EGSCA,MXLZC,W
MYPKG,EGSCA,MXTUX,W
MYPKG,EGSCA,MXVER,W
MYPKG,EGSCA,MXZLO,W
MYPKG,EGSCA,NLRTM,W
MYPKG,EGSCA,PABLB,W
MYPKG,EGSCA,PAMIT,W
MYPKG,EGSCA,PAPCA,W
MYPKG,EGSCA,PAPCN,W
MYPKG,EGSCA,PAROD,W
MYPKG,EGSCA,PLGDN,W
MYPKG,EGSCA,PTLIS,W
MYPKG,EGSCA,TGLFW,W
MYPKG,EGSCA,TRALI,W
MYPKG,EGSCA,TRGEM,W
MYPKG,EGSCA,TRIST,W
MYPKG,EGSCA,TRIZT,W
MYPKG,EGSCA,TRMER,W
MYPKG,EGSCA,TRTEK,W
MYPKG,EGSCA,TRYAL,W
MYPKG,EGSCA,USBAL,W
MYPKG,EGSCA,USBOS,W
MYPKG,EGSCA,USCHS,W
MYPKG,EGSCA,USHOU,W
MYPKG,EGSCA,USILM,W
MYPKG,EGSCA,USJAX,W
MYPKG,EGSCA,USLAX,W
MYPKG,EGSCA,USLGB,W
MYPKG,EGSCA,USMIA,W
MYPKG,EGSCA,USMOB,W
MYPKG,EGSCA,USMSY,W
MYPKG,EGSCA,USNYC,W
MYPKG,EGSCA,USOAK,W
MYPKG,EGSCA,USORF,W
MYPKG,EGSCA,USPEF,W
MYPKG,EGSCA,USPHL,W
MYPKG,EGSCA,USSAV,W
MYPKG,EGSCA,USSEA,W
MYPKG,EGSCA,USTIW,W
MYPKG,EGSCA,ZAZBA,W
OMSOH,EGSCA,BEANR,W
OMSOH,EGSCA,BEZEE,W
OMSOH,EGSCA,CAHAL,W
OMSOH,EGSCA,CAPRR,W
OMSOH,EGSCA,CASJB,W
OMSOH,EGSCA,CAVAN,W
OMSOH,EGSCA,COBUN,W
OMSOH,EGSCA,COCNR,W
OMSOH,EGSCA,COCTG,W
OMSOH,EGSCA,COSPC,W
OMSOH,EGSCA,DEBRV,W
OMSOH,EGSCA,DEHAM,W
OMSOH,EGSCA,DEWVN,W
OMSOH,EGSCA,DOCAU,W
OMSOH,EGSCA,ESALG,W
OMSOH,EGSCA,ESBCN,W
OMSOH,EGSCA,ESFRO,W
OMSOH,EGSCA,ESVLC,W
OMSOH,EGSCA,FRBES,W
OMSOH,EGSCA,FRDKK,W
OMSOH,EGSCA,FRFOS,W
OMSOH,EGSCA,FRLEH,W
OMSOH,EGSCA,GBFXT,W
OMSOH,EGSCA,GBLGP,W
OMSOH,EGSCA,GBSOU,W
OMSOH,EGSCA,GRPIR,W
OMSOH,EGSCA,GTPRQ,W
OMSOH,EGSCA,ILASH,W
OMSOH,EGSCA,ILHFA,W
OMSOH,EGSCA,ITGOA,W
OMSOH,EGSCA,ITLIV,W
OMSOH,EGSCA,ITSAL,W
OMSOH,EGSCA,ITSPE,W
OMSOH,EGSCA,ITVDL,W
OMSOH,EGSCA,MAPTM,W
OMSOH,EGSCA,MATNG,W
OMSOH,EGSCA,MNTNG,W
OMSOH,EGSCA,MTMAR,W
OMSOH,EGSCA,MXATM,W
OMSOH,EGSCA,MXLZC,W
OMSOH,EGSCA,MXTUX,W
OMSOH,EGSCA,MXVER,W
OMSOH,EGSCA,MXZLO,W
OMSOH,EGSCA,NLRTM,W
OMSOH,EGSCA,PABLB,W
OMSOH,EGSCA,PAMIT,W
OMSOH,EGSCA,PAPCA,W
OMSOH,EGSCA,PAPCN,W
OMSOH,EGSCA,PAROD,W
OMSOH,EGSCA,PLGDN,W
OMSOH,EGSCA,PTLIS,W
OMSOH,EGSCA,TGLFW,W
OMSOH,EGSCA,TRALI,W
OMSOH,EGSCA,TRGEM,W
OMSOH,EGSCA,TRIST,W
OMSOH,EGSCA,TRIZT,W
OMSOH,EGSCA,TRMER,W
OMSOH,EGSCA,TRTEK,W
OMSOH,EGSCA,TRYAL,W
OMSOH,EGSCA,USBAL,W
OMSOH,EGSCA,USBOS,W
OMSOH,EGSCA,USCHS,W
OMSOH,EGSCA,USHOU,W
OMSOH,EGSCA,USILM,W
OMSOH,EGSCA,USJAX,W
OMSOH,EGSCA,USLAX,W
OMSOH,EGSCA,USLGB,W
OMSOH,EGSCA,USMIA,W
OMSOH,EGSCA,USMOB,W
OMSOH,EGSCA,USMSY,W
OMSOH,EGSCA,USNYC,W
OMSOH,EGSCA,USOAK,W
OMSOH,EGSCA,USORF,W
OMSOH,EGSCA,USPEF,W
OMSOH,EGSCA,USPHL,W
OMSOH,EGSCA,USSAV,W
OMSOH,EGSCA,USSEA,W
OMSOH,EGSCA,USTIW,W
OMSOH,EGSCA,ZAZBA,W
PKBQM,EGSCA,BEANR,W
PKBQM,EGSCA,BEZEE,W
PKBQM,EGSCA,CAHAL,W
PKBQM,EGSCA,CAPRR,W
PKBQM,EGSCA,CASJB,W
PKBQM,EGSCA,CAVAN,W
PKBQM,EGSCA,COBUN,W
PKBQM,EGSCA,COCNR,W
PKBQM,EGSCA,COCTG,W
PKBQM,EGSCA,COSPC,W
PKBQM,EGSCA,DEBRV,W
PKBQM,EGSCA,DEHAM,W
PKBQM,EGSCA,DEWVN,W
PKBQM,EGSCA,DOCAU,W
PKBQM,EGSCA,ESALG,W
PKBQM,EGSCA,ESBCN,W
PKBQM,EGSCA,ESFRO,W
PKBQM,EGSCA,ESVLC,W
PKBQM,EGSCA,FRBES,W
PKBQM,EGSCA,FRDKK,W
PKBQM,EGSCA,FRFOS,W
PKBQM,EGSCA,FRLEH,W
PKBQM,EGSCA,GBFXT,W
PKBQM,EGSCA,GBLGP,W
PKBQM,EGSCA,GBSOU,W
PKBQM,EGSCA,GRPIR,W
PKBQM,EGSCA,GTPRQ,W
PKBQM,EGSCA,ILASH,W
PKBQM,EGSCA,ILHFA,W
PKBQM,EGSCA,ITGOA,W
PKBQM,EGSCA,ITLIV,W
PKBQM,EGSCA,ITSAL,W
PKBQM,EGSCA,ITSPE,W
PKBQM,EGSCA,ITVDL,W
PKBQM,EGSCA,MAPTM,W
PKBQM,EGSCA,MATNG,W
PKBQM,EGSCA,MNTNG,W
PKBQM,EGSCA,MTMAR,W
PKBQM,EGSCA,MXATM,W
PKBQM,EGSCA,MXLZC,W
PKBQM,EGSCA,MXTUX,W
PKBQM,EGSCA,MXVER,W
PKBQM,EGSCA,MXZLO,W
PKBQM,EGSCA,NLRTM,W
PKBQM,EGSCA,PABLB,W
PKBQM,EGSCA,PAMIT,W
PKBQM,EGSCA,PAPCA,W
PKBQM,EGSCA,PAPCN,W
PKBQM,EGSCA,PAROD,W
PKBQM,EGSCA,PLGDN,W
PKBQM,EGSCA,PTLIS,W
PKBQM,EGSCA,TGLFW,W
PKBQM,EGSCA,TRALI,W
PKBQM,EGSCA,TRGEM,W
PKBQM,EGSCA,TRIST,W
PKBQM,EGSCA,TRIZT,W
PKBQM,EGSCA,TRMER,W
PKBQM,EGSCA,TRTEK,W
PKBQM,EGSCA,TRYAL,W
PKBQM,EGSCA,USBAL,W
PKBQM,EGSCA,USBOS,W
PKBQM,EGSCA,USCHS,W
PKBQM,EGSCA,USHOU,W
PKBQM,EGSCA,USILM,W
PKBQM,EGSCA,USJAX,W
PKBQM,EGSCA,USLAX,W
PKBQM,EGSCA,USLGB,W
PKBQM,EGSCA,USMIA,W
PKBQM,EGSCA,USMOB,W
PKBQM,EGSCA,USMSY,W
PKBQM,EGSCA,USNYC,W
PKBQM,EGSCA,USOAK,W
PKBQM,EGSCA,USORF,W
PKBQM,EGSCA,USPEF,W
