from_port_code,to_port_code,distance,eca_distance
MATNG,GBSOU,1144,190
MATNG,GRPIR,1505,0
MATNG,GTPRQ,6057,519
MATNG,HKHKG,7855,0
MATNG,ILASH,2094,0
MATNG,ILHFA,2684,0
MATNG,INNSA,6452,0
MATNG,INNSV,10013,0
MATNG,INPAV,6567,0
MATNG,IQUQR,5395,0
MATNG,ITGOA,870,0
MATNG,ITLIV,887,0
MATNG,ITSAL,1123,0
MATNG,ITSPE,912,0
MATNG,ITVDL,882,0
MATNG,JOAQJ,3280,0
MATNG,JPHKT,9225,748
MATNG,JPNGO,8502,748
MATNG,JPOSA,8875,748
MATNG,JPSDJ,8853,748
MATNG,JPSMZ,8573,748
MATNG,JPTYO,8625,748
MATNG,JPUKB,8310,748
MATNG,JPYOK,9398,0
MATNG,JPYUR,8337,748
MATNG,KRINC,8367,748
MATNG,KRKAN,8061,748
MATNG,KRPUS,13172,0
MATNG,LKCMB,5561,0
MATNG,MAPTM,824,0
MATNG,MNTNG,824,0
MATNG,MTMAR,18121,0
MATNG,MXATM,5133,62
MATNG,MXLZC,14495,748
MATNG,MXTUX,5040,62
MATNG,MXVER,4903,62
MATNG,MXZLO,6896,519
MATNG,MYPKG,6627,0
MATNG,NLRTM,1374,397
MATNG,OMSOH,5227,0
MATNG,PABLB,5159,519
MATNG,PAMIT,5157,519
MATNG,PAPCA,5091,62
MATNG,PAPCN,5158,519
MATNG,PAROD,5159,519
MATNG,PKBQM,9493,0
MATNG,PLGDN,2329,394
MATNG,PTLIS,1707,0
MATNG,QAHMD,5159,0
MATNG,SADMM,5252,0
MATNG,SAJED,2711,0
MATNG,SAJUB,5270,0
MATNG,SGSIN,10655,0
MATNG,TGLFW,14633,0
MATNG,THLCH,7221,0
MATNG,TRALI,2127,0
MATNG,TRGEM,1918,0
MATNG,TRIST,1868,0
MATNG,TRIZT,1895,0
MATNG,TRMER,2105,0
MATNG,TRTEK,1953,0
MATNG,TRYAL,4380,661
MATNG,TWKEL,8289,0
MATNG,TWKHH,8049,0
MATNG,USBAL,3552,401
MATNG,USBOS,3604,726
MATNG,USCHS,3655,458
MATNG,USHOU,4962,1702
MATNG,USILM,3681,530
MATNG,USJAX,3763,503
MATNG,USLAX,8078,590
MATNG,USLGB,8077,589
MATNG,USMIA,3891,31
MATNG,USMOB,4989,2111
MATNG,USMSY,4817,1939
MATNG,USNYC,3246,368
MATNG,USOAK,8402,980
MATNG,USORF,3380,229
MATNG,USPEF,4020,760
MATNG,USPHL,3366,488
MATNG,USSAV,3665,405
MATNG,USSEA,9155,1733
MATNG,USTIW,9156,1734
MATNG,VNCMP,7021,0
MATNG,VNHPH,7765,0
MATNG,VNVUT,7021,0
MATNG,ZAZBA,10885,643
MNTNG,AEAUH,5097,0
MNTNG,AEDXB,9798,0
MNTNG,AEJEA,5038,0
MNTNG,BEANR,1292,338
MNTNG,BEZEE,1379,425
MNTNG,CAHAL,3650,1031
MNTNG,CAPRR,9977,1821
MNTNG,CASJB,3926,1307
MNTNG,CAVAN,9645,1555
MNTNG,CNCAN,7980,0
MNTNG,CNDCB,8039,0
MNTNG,CNDLC,9129,0
MNTNG,CNFOC,8358,0
MNTNG,CNLYG,9120,0
MNTNG,CNNBO,8597,0
MNTNG,CNNGB,8597,0
MNTNG,CNNSA,7928,0
MNTNG,CNNSS,7944,0
MNTNG,CNPLI,9290,0
MNTNG,CNSHA,8610,0
MNTNG,CNSHG,8621,0
MNTNG,CNSHK,7929,0
MNTNG,CNTAO,8999,0
MNTNG,CNTXG,9260,0
MNTNG,CNXMN,8155,0
MNTNG,CNYTN,7973,0
MNTNG,CNZOS,8588,0
MNTNG,COBUN,6086,340
MNTNG,COCNR,5420,340
MNTNG,COCTG,5420,340
MNTNG,COSPC,5420,340
MNTNG,DEBRV,1541,587
MNTNG,DEHAM,1544,590
MNTNG,DEWVN,1533,579
MNTNG,DOCAU,4957,349
MNTNG,EGAKI,2966,0
MNTNG,EGDAM,1907,0
MNTNG,EGSCA,1987,0
MNTNG,EGSOK,3405,0
MNTNG,EGSUZ,1987,0
MNTNG,ESALG,804,0
MNTNG,ESBCN,557,0
MNTNG,ESFRO,1680,380
MNTNG,ESVLC,412,0
MNTNG,FRBES,1845,814
MNTNG,FRDKK,1264,310
MNTNG,FRFOS,729,0
MNTNG,FRLEH,1224,270
MNTNG,GBFXT,1402,448
MNTNG,GBLGP,1263,309
MNTNG,GBSOU,1144,190
MNTNG,GRPIR,1818,0
MNTNG,GTPRQ,6546,340
MNTNG,HKHKG,7930,0
MNTNG,ILASH,2169,0
MNTNG,ILHFA,2997,0
MNTNG,INNSA,6527,0
MNTNG,INNSV,10088,0
MNTNG,INPAV,6642,0
MNTNG,IQUQR,5470,0
MNTNG,ITGOA,870,0
MNTNG,ITLIV,937,0
MNTNG,ITSAL,1123,0
MNTNG,ITSPE,913,0
MNTNG,ITVDL,882,0
MNTNG,JOAQJ,3355,0
MNTNG,JPHKT,9423,0
MNTNG,JPNGO,9261,748
MNTNG,JPOSA,9073,0
MNTNG,JPSDJ,9596,0
MNTNG,JPSMZ,9332,748
MNTNG,JPTYO,9323,0
MNTNG,JPUKB,9069,748
MNTNG,JPYOK,9473,0
MNTNG,JPYUR,9096,748
MNTNG,KRINC,9065,0
MNTNG,KRKAN,8820,748
MNTNG,KRPUS,8742,748
MNTNG,LKCMB,5636,0
MNTNG,MAPTM,824,0
MNTNG,MATNG,824,0
MNTNG,MTMAR,18196,0
MNTNG,MXATM,5905,62
MNTNG,MXLZC,15254,748
MNTNG,MXTUX,5812,62
MNTNG,MXVER,5675,62
MNTNG,MXZLO,7385,340
MNTNG,MYPKG,6702,0
MNTNG,NLRTM,1348,394
MNTNG,OMSOH,5302,0
MNTNG,PABLB,5648,340
MNTNG,PAMIT,5648,340
MNTNG,PAPCA,5647,340
MNTNG,PAPCN,5647,340
MNTNG,PAROD,5648,340
MNTNG,PKBQM,9568,0
MNTNG,PLGDN,2329,394
MNTNG,PTLIS,1725,0
MNTNG,QAHMD,5234,0
MNTNG,SADMM,5327,0
MNTNG,SAJED,2786,0
MNTNG,SAJUB,5345,0
MNTNG,SGSIN,6518,0
MNTNG,TGLFW,14708,0
MNTNG,THLCH,7296,0
MNTNG,TRALI,2440,0
MNTNG,TRGEM,2231,0
MNTNG,TRIST,2181,0
MNTNG,TRIZT,2208,0
MNTNG,TRMER,2333,0
MNTNG,TRTEK,2266,0
MNTNG,TRYAL,4380,661
MNTNG,TWKEL,8364,0
MNTNG,TWKHH,8124,0
MNTNG,USBAL,4324,401
MNTNG,USBOS,4363,726
MNTNG,USCHS,4427,458
MNTNG,USHOU,5741,1956
MNTNG,USILM,4453,530
MNTNG,USJAX,4582,613
MNTNG,USLAX,8567,411
MNTNG,USLGB,8566,410
MNTNG,USMIA,4663,31
MNTNG,USMOB,5748,2111
MNTNG,USMSY,5576,1939
MNTNG,USNYC,4005,368
MNTNG,USOAK,8891,801
MNTNG,USORF,4152,229
MNTNG,USPEF,4780,995
MNTNG,USPHL,4125,488
MNTNG,USSAV,4489,405
MNTNG,USSEA,9644,1554
MNTNG,USTIW,9645,1555
MNTNG,VNCMP,7096,0
MNTNG,VNHPH,7840,0
MNTNG,VNVUT,7096,0
MNTNG,ZAZBA,11657,643
MTMAR,AEAUH,13140,0
MTMAR,AEDXB,14958,0
MTMAR,AEJEA,13158,0
MTMAR,BEANR,19382,333
MTMAR,BEZEE,19469,420
MTMAR,CAHAL,19447,941
MTMAR,CAPRR,18279,322
MTMAR,CASJB,19723,1217
MTMAR,CAVAN,18692,459
MTMAR,CNCAN,13140,0
MTMAR,CNDCB,13199,0
MTMAR,CNDLC,14289,0
MTMAR,CNFOC,13518,0
MTMAR,CNLYG,14280,0
MTMAR,CNNBO,13757,0
MTMAR,CNNGB,13757,0
MTMAR,CNNSA,13088,0
MTMAR,CNNSS,13104,0
MTMAR,CNPLI,14450,0
MTMAR,CNSHA,13770,0
MTMAR,CNSHG,13781,0
MTMAR,CNSHK,13089,0
MTMAR,CNTAO,14159,0
MTMAR,CNTXG,14420,0
MTMAR,CNXMN,13315,0
MTMAR,CNYTN,13133,0
MTMAR,CNZOS,13748,0
MTMAR,COBUN,20963,0
MTMAR,COCNR,20716,656
MTMAR,COCTG,20716,656
MTMAR,COSPC,20861,1277
MTMAR,DEBRV,19631,582
MTMAR,DEHAM,19634,585
MTMAR,DEWVN,19623,574
MTMAR,DOCAU,20677,1258
MTMAR,EGAKI,17796,0
MTMAR,EGDAM,16289,0
MTMAR,EGSCA,16084,0
MTMAR,EGSOK,16029,0
MTMAR,EGSUZ,16084,0
MTMAR,ESALG,18089,0
MTMAR,ESBCN,17721,0
MTMAR,ESFRO,19770,375
MTMAR,ESVLC,17866,0
MTMAR,FRBES,19935,809
MTMAR,FRDKK,19354,305
MTMAR,FRFOS,17886,0
MTMAR,FRLEH,19249,216
MTMAR,GBFXT,19427,394
MTMAR,GBLGP,19353,304
MTMAR,GBSOU,19234,185
MTMAR,GRPIR,16801,0
MTMAR,GTPRQ,19980,444
MTMAR,HKHKG,13090,0
MTMAR,ILASH,16551,0
MTMAR,ILHFA,17827,0
MTMAR,INNSA,14121,0
MTMAR,INNSV,15248,0
MTMAR,INPAV,14231,0
MTMAR,IQUQR,13311,0
MTMAR,ITGOA,17675,0
MTMAR,ITLIV,17742,0
MTMAR,ITSAL,18061,0
MTMAR,ITSPE,17718,0
MTMAR,ITVDL,17687,0
MTMAR,JOAQJ,15979,0
MTMAR,JPHKT,14583,0
MTMAR,JPNGO,14433,0
MTMAR,JPOSA,14233,0
MTMAR,JPSDJ,14756,0
MTMAR,JPSMZ,14497,0
MTMAR,JPTYO,14483,0
MTMAR,JPUKB,14346,0
MTMAR,JPYOK,14633,0
MTMAR,JPYUR,14373,0
MTMAR,KRINC,14225,0
MTMAR,KRKAN,14152,0
MTMAR,KRPUS,14149,0
MTMAR,LKCMB,13253,0
MTMAR,MAPTM,18196,0
MTMAR,MATNG,18121,0
MTMAR,MNTNG,18196,0
MTMAR,MXATM,21041,2180
MTMAR,MXLZC,20661,0
MTMAR,MXTUX,21001,993
MTMAR,MXVER,20864,993
MTMAR,MXZLO,20518,0
MTMAR,MYPKG,11862,0
MTMAR,NLRTM,19438,389
MTMAR,OMSOH,13422,0
MTMAR,PABLB,20527,0
MTMAR,PAMIT,20527,0
MTMAR,PAPCA,20526,0
MTMAR,PAPCN,20526,0
MTMAR,PAROD,20525,0
MTMAR,PKBQM,14728,0
MTMAR,PLGDN,20419,389
MTMAR,PTLIS,18882,0
MTMAR,QAHMD,12962,0
MTMAR,SADMM,13142,0
MTMAR,SAJED,15410,0
MTMAR,SAJUB,13178,0
MTMAR,SGSIN,11678,0
MTMAR,TGLFW,19868,0
MTMAR,THLCH,12456,0
MTMAR,TRALI,16843,0
MTMAR,TRGEM,17061,0
MTMAR,TRIST,17011,0
MTMAR,TRIZT,17064,0
MTMAR,TRMER,16715,0
MTMAR,TRTEK,17096,0
MTMAR,TRYAL,22470,656
MTMAR,TWKEL,13524,0
MTMAR,TWKHH,13284,0
MTMAR,USBAL,19270,764
MTMAR,USBOS,19244,738
MTMAR,USCHS,19466,960
MTMAR,USHOU,20745,2239
MTMAR,USILM,19399,893
MTMAR,USJAX,19621,1115
MTMAR,USLAX,17940,374
MTMAR,USLGB,17939,373
MTMAR,USMIA,19852,962
MTMAR,USMOB,20629,2123
MTMAR,USMSY,20457,1951
MTMAR,USNYC,18886,380
MTMAR,USOAK,18267,701
MTMAR,USORF,19098,592
MTMAR,USPEF,19824,1318
MTMAR,USPHL,19006,500
MTMAR,USSAV,19527,1021
MTMAR,USSEA,18691,458
MTMAR,USTIW,18692,459
MTMAR,VNCMP,12256,0
MTMAR,VNHPH,13000,0
MTMAR,VNVUT,12256,0
MTMAR,ZAZBA,16945,0
MXATM,AEAUH,10091,62
MXATM,AEDXB,12643,2180
MXATM,AEJEA,10032,62
MXATM,BEANR,4926,1860
MXATM,BEZEE,5013,1947
MXATM,CAHAL,2621,276
MXATM,CAPRR,6313,2059
MXATM,CASJB,2897,552
MXATM,CAVAN,5981,1793
MXATM,CNCAN,8078,2180
MXATM,CNDCB,8093,2180
MXATM,CNDLC,7435,2180
MXATM,CNFOC,7980,2180
MXATM,CNLYG,7397,2180
MXATM,CNNBO,7379,2180
MXATM,CNNGB,7379,2180
MXATM,CNNSA,8062,2180
MXATM,CNNSS,8069,2180
MXATM,CNPLI,7671,2180
MXATM,CNSHA,7339,2180
MXATM,CNSHG,7332,2180
MXATM,CNSHK,8029,2180
MXATM,CNTAO,7380,2180
MXATM,CNTXG,7580,2180
MXATM,CNXMN,7777,2180
MXATM,CNYTN,8027,2180
MXATM,CNZOS,7361,2180
MXATM,COBUN,2422,578
MXATM,COCNR,2103,457
MXATM,COCTG,2210,578
MXATM,COSPC,2369,62
MXATM,DEBRV,5338,589
MXATM,DEHAM,5193,2127
MXATM,DEWVN,5175,2109
MXATM,DOCAU,2644,457
MXATM,EGAKI,7786,62
MXATM,EGDAM,6901,62
MXATM,EGSCA,3901,1089
MXATM,EGSOK,8399,62
MXATM,EGSUZ,6779,62
MXATM,ESALG,5101,62
MXATM,ESBCN,5638,62
MXATM,ESFRO,5476,851
MXATM,ESVLC,5493,62
MXATM,FRBES,5487,2344
MXATM,FRDKK,5060,781
MXATM,FRFOS,5789,62
MXATM,FRLEH,4924,211
MXATM,GBFXT,5067,2001
MXATM,GBLGP,5067,661
MXATM,GBSOU,4940,661
MXATM,GRPIR,6638,62
MXATM,GTPRQ,2882,578
MXATM,HKHKG,8028,2180
MXATM,ILASH,7163,62
MXATM,ILHFA,7817,62
MXATM,INNSA,10869,2180
MXATM,INNSV,12933,2180
MXATM,INPAV,11014,2180
MXATM,IQUQR,10464,62
MXATM,ITGOA,5937,62
MXATM,ITLIV,5949,436
MXATM,ITSAL,6204,62
MXATM,ITSPE,5980,62
MXATM,ITVDL,5949,62
MXATM,JOAQJ,8349,62
MXATM,JPHKT,8134,2180
MXATM,JPNGO,7411,2180
MXATM,JPOSA,7784,2180
MXATM,JPSDJ,7762,2180
MXATM,JPSMZ,7482,2180
MXATM,JPTYO,7534,2180
MXATM,JPUKB,7219,2180
MXATM,JPYOK,9153,2180
MXATM,JPYUR,7246,2180
MXATM,KRINC,7276,2180
MXATM,KRKAN,6970,2180
MXATM,KRPUS,6892,2180
MXATM,LKCMB,10630,62
MXATM,MAPTM,5905,62
MXATM,MATNG,5133,62
MXATM,MNTNG,5905,62
MXATM,MTMAR,21041,2180
MXATM,MXLZC,13404,2180
MXATM,MXTUX,105,0
MXATM,MXVER,230,0
MXATM,MXZLO,3721,578
MXATM,MYPKG,9477,2180
MXATM,NLRTM,4990,1924
MXATM,OMSOH,10296,62
MXATM,PABLB,1984,578
MXATM,PAMIT,1982,578
MXATM,PAPCA,1745,392
MXATM,PAPCN,1983,578
MXATM,PAROD,1984,578
MXATM,PKBQM,12413,2180
MXATM,PLGDN,5971,1924
MXATM,PTLIS,5050,667
MXATM,QAHMD,10228,62
MXATM,SADMM,10321,62
MXATM,SAJED,7780,62
MXATM,SAJUB,10339,62
MXATM,SGSIN,9363,2180
MXATM,TGLFW,17553,2180
MXATM,THLCH,9419,2180
MXATM,TRALI,7260,62
MXATM,TRGEM,7051,62
MXATM,TRIST,7001,62
MXATM,TRIZT,7028,62
MXATM,TRMER,7238,62
MXATM,TRTEK,7086,62
MXATM,TRYAL,8110,2279
MXATM,TWKEL,7701,2180
MXATM,TWKHH,7804,2180
MXATM,USBAL,2247,1036
MXATM,USBOS,2513,2158
MXATM,USCHS,1677,466
MXATM,USHOU,477,242
MXATM,USILM,1785,574
MXATM,USJAX,1709,498
MXATM,USLAX,4903,649
MXATM,USLGB,4902,648
MXATM,USMIA,1242,31
MXATM,USMOB,756,401
MXATM,USMSY,584,229
MXATM,USNYC,2155,1800
MXATM,USOAK,5227,1039
MXATM,USORF,2075,864
MXATM,USPEF,1438,1203
MXATM,USPHL,2218,1007
MXATM,USSAV,1611,400
MXATM,USSEA,5980,1792
MXATM,USTIW,5981,1793
MXATM,VNCMP,8817,2180
MXATM,VNHPH,8492,2180
MXATM,VNVUT,8817,2180
MXATM,ZAZBA,8907,651
MXLZC,AEAUH,10445,0
MXLZC,AEDXB,12263,0
MXLZC,AEJEA,10463,0
MXLZC,BEANR,14464,1930
MXLZC,BEZEE,14551,2017
MXLZC,CAHAL,11810,941
MXLZC,CAPRR,10642,322
MXLZC,CASJB,12086,1217
MXLZC,CAVAN,11067,458
MXLZC,CNCAN,7698,0
MXLZC,CNDCB,7713,0
MXLZC,CNDLC,7055,0
MXLZC,CNFOC,7600,0
MXLZC,CNLYG,7017,0
MXLZC,CNNBO,6999,0
MXLZC,CNNGB,6999,0
MXLZC,CNNSA,7682,0
MXLZC,CNNSS,7689,0
MXLZC,CNPLI,7291,0
MXLZC,CNSHA,6959,0
MXLZC,CNSHG,6952,0
MXLZC,CNSHK,7649,0
MXLZC,CNTAO,7000,0
MXLZC,CNTXG,7200,0
MXLZC,CNXMN,7397,0
MXLZC,CNYTN,7647,0
MXLZC,CNZOS,6981,0
MXLZC,COBUN,13326,0
MXLZC,COCNR,13079,656
MXLZC,COCTG,13079,656
MXLZC,COSPC,13224,1277
MXLZC,DEBRV,14667,2165
MXLZC,DEHAM,14654,2152
MXLZC,DEWVN,14705,2171
MXLZC,DOCAU,13040,1258
MXLZC,EGAKI,15101,0
MXLZC,EGDAM,13594,0
MXLZC,EGSCA,13287,817
MXLZC,EGSOK,13334,0
MXLZC,EGSUZ,13389,0
MXLZC,ESALG,14463,748
MXLZC,ESBCN,14970,779
MXLZC,ESFRO,14852,1972
MXLZC,ESVLC,14842,748
MXLZC,FRBES,15017,2406
MXLZC,FRDKK,14436,1902
MXLZC,FRFOS,15142,779
MXLZC,FRLEH,14372,1818
MXLZC,GBFXT,14550,1996
MXLZC,GBLGP,14435,1901
MXLZC,GBSOU,14316,1782
MXLZC,GRPIR,14106,0
MXLZC,GTPRQ,13733,0
MXLZC,HKHKG,7648,0
MXLZC,ILASH,13856,0
MXLZC,ILHFA,15132,0
MXLZC,INNSA,10489,0
MXLZC,INNSV,12553,0
MXLZC,INPAV,10634,0
MXLZC,IQUQR,10616,0
MXLZC,ITGOA,14980,0
MXLZC,ITLIV,15047,0
MXLZC,ITSAL,15366,0
MXLZC,ITSPE,15023,0
MXLZC,ITVDL,14992,0
MXLZC,JOAQJ,13284,0
MXLZC,JPHKT,7754,0
MXLZC,JPNGO,7031,0
MXLZC,JPOSA,7404,0
MXLZC,JPSDJ,7382,0
MXLZC,JPSMZ,7102,0
MXLZC,JPTYO,7154,0
MXLZC,JPUKB,6839,0
MXLZC,JPYOK,8773,0
MXLZC,JPYUR,6866,0
MXLZC,KRINC,6896,0
MXLZC,KRKAN,6590,0
MXLZC,KRPUS,6512,0
MXLZC,LKCMB,10488,0
MXLZC,MAPTM,15254,748
MXLZC,MATNG,14495,748
MXLZC,MNTNG,15254,748
MXLZC,MTMAR,20661,0
MXLZC,MXATM,13404,2180
MXLZC,MXTUX,13364,993
MXLZC,MXVER,13227,993
MXLZC,MXZLO,12888,0
MXLZC,MYPKG,9097,0
MXLZC,NLRTM,14520,1986
MXLZC,OMSOH,10727,0
MXLZC,PABLB,12890,0
MXLZC,PAMIT,12890,0
MXLZC,PAPCA,1593,0
MXLZC,PAPCN,12889,0
MXLZC,PAROD,12888,0
MXLZC,PKBQM,12033,0
MXLZC,PLGDN,15476,2974
MXLZC,PTLIS,14239,1332
MXLZC,QAHMD,10267,0
MXLZC,SADMM,10447,0
MXLZC,SAJED,12715,0
MXLZC,SAJUB,10483,0
MXLZC,SGSIN,8983,0
MXLZC,TGLFW,17173,0
MXLZC,THLCH,9039,0
MXLZC,TRALI,14148,0
MXLZC,TRGEM,14366,0
MXLZC,TRIST,14316,0
MXLZC,TRIZT,14369,0
MXLZC,TRMER,14020,0
MXLZC,TRTEK,14401,0
MXLZC,TRYAL,17552,2253
MXLZC,TWKEL,7321,0
MXLZC,TWKHH,7424,0
MXLZC,USBAL,11633,764
MXLZC,USBOS,11607,738
MXLZC,USCHS,11829,960
MXLZC,USHOU,13108,2239
MXLZC,USILM,11762,893
MXLZC,USJAX,11984,1115
MXLZC,USLAX,11750,373
MXLZC,USLGB,11750,373
MXLZC,USMIA,12215,962
MXLZC,USMOB,12992,2123
MXLZC,USMSY,12820,1951
MXLZC,USNYC,11249,380
MXLZC,USOAK,11439,306
MXLZC,USORF,11461,592
MXLZC,USPEF,12187,1318
MXLZC,USPHL,11369,500
MXLZC,USSAV,11890,1021
MXLZC,USSEA,11066,457
MXLZC,USTIW,11067,458
MXLZC,VNCMP,8437,0
MXLZC,VNHPH,8112,0
MXLZC,VNVUT,8437,0
MXLZC,ZAZBA,14250,0
MXTUX,AEAUH,9998,62
MXTUX,AEDXB,12603,993
MXTUX,AEJEA,9939,62
MXTUX,BEANR,5091,375
MXTUX,BEZEE,5118,1947
MXTUX,CAHAL,2528,276
MXTUX,CAPRR,6418,2059
MXTUX,CASJB,2804,552
MXTUX,CAVAN,6086,1793
MXTUX,CNCAN,8038,993
MXTUX,CNDCB,8053,993
MXTUX,CNDLC,7395,993
MXTUX,CNFOC,7940,993
MXTUX,CNLYG,7357,993
MXTUX,CNNBO,7339,993
MXTUX,CNNGB,7339,993
MXTUX,CNNSA,8022,993
MXTUX,CNNSS,8029,993
MXTUX,CNPLI,7631,993
MXTUX,CNSHA,7299,993
MXTUX,CNSHG,7292,993
MXTUX,CNSHK,7989,993
MXTUX,CNTAO,7340,993
MXTUX,CNTXG,7540,993
MXTUX,CNXMN,7737,993
MXTUX,CNYTN,7987,993
MXTUX,CNZOS,7321,993
MXTUX,COBUN,2527,578
MXTUX,COCNR,2208,457
MXTUX,COCTG,2315,578
MXTUX,COSPC,2276,62
MXTUX,DEBRV,5340,589
MXTUX,DEHAM,5343,942
MXTUX,DEWVN,5280,2109
MXTUX,DOCAU,2668,637
MXTUX,EGAKI,7693,62
MXTUX,EGDAM,6808,62
MXTUX,EGSCA,3808,1089
MXTUX,EGSOK,8306,62
MXTUX,EGSUZ,6686,62
MXTUX,ESALG,5008,62
MXTUX,ESBCN,5545,62
MXTUX,ESFRO,5513,427
MXTUX,ESVLC,5400,62
MXTUX,FRBES,5592,2344
MXTUX,FRDKK,5143,411
MXTUX,FRFOS,5696,62
MXTUX,FRLEH,4943,211
MXTUX,GBFXT,5121,389
MXTUX,GBLGP,5098,1927
MXTUX,GBSOU,5023,291
MXTUX,GRPIR,6545,62
MXTUX,GTPRQ,2987,578
MXTUX,HKHKG,7988,993
MXTUX,ILASH,7070,62
MXTUX,ILHFA,7724,62
MXTUX,INNSA,10829,993
MXTUX,INNSV,12893,993
MXTUX,INPAV,10974,993
MXTUX,IQUQR,10371,62
MXTUX,ITGOA,5844,62
MXTUX,ITLIV,5856,436
MXTUX,ITSAL,6111,62
MXTUX,ITSPE,5887,62
MXTUX,ITVDL,5856,62
MXTUX,JOAQJ,8256,62
MXTUX,JPHKT,8094,993
MXTUX,JPNGO,7371,993
MXTUX,JPOSA,7744,993
MXTUX,JPSDJ,7722,993
MXTUX,JPSMZ,7442,993
MXTUX,JPTYO,7494,993
MXTUX,JPUKB,7179,993
MXTUX,JPYOK,9113,993
MXTUX,JPYUR,7206,993
MXTUX,KRINC,7236,993
MXTUX,KRKAN,6930,993
MXTUX,KRPUS,6852,993
MXTUX,LKCMB,10537,62
MXTUX,MAPTM,5812,62
MXTUX,MATNG,5040,62
MXTUX,MNTNG,5812,62
MXTUX,MTMAR,21001,993
MXTUX,MXATM,105,0
MXTUX,MXLZC,13364,993
MXTUX,MXVER,137,0
MXTUX,MXZLO,3826,578
MXTUX,MYPKG,9437,993
MXTUX,NLRTM,5095,1924
MXTUX,OMSOH,10203,62
MXTUX,PABLB,2089,578
MXTUX,PAMIT,2087,578
MXTUX,PAPCA,1850,392
MXTUX,PAPCN,2088,578
MXTUX,PAROD,2089,578
MXTUX,PKBQM,12373,993
MXTUX,PLGDN,6076,1924
MXTUX,PTLIS,4957,667
MXTUX,QAHMD,10135,62
MXTUX,SADMM,10228,62
MXTUX,SAJED,7687,62
MXTUX,SAJUB,10246,62
MXTUX,SGSIN,9323,993
MXTUX,TGLFW,17513,993
MXTUX,THLCH,9379,993
MXTUX,TRALI,7167,62
MXTUX,TRGEM,6958,62
MXTUX,TRIST,6908,62
MXTUX,TRIZT,6935,62
MXTUX,TRMER,7145,62
MXTUX,TRTEK,6993,62
MXTUX,TRYAL,8215,2279
MXTUX,TWKEL,7661,993
MXTUX,TWKHH,7764,993
MXTUX,USBAL,2154,1036
MXTUX,USBOS,2432,1314
MXTUX,USCHS,1584,466
MXTUX,USHOU,582,242
MXTUX,USILM,1692,574
MXTUX,USJAX,1616,498
MXTUX,USLAX,5008,649
MXTUX,USLGB,5007,648
MXTUX,USMIA,1149,31
MXTUX,USMOB,861,401
MXTUX,USMSY,689,229
MXTUX,USNYC,2115,613
MXTUX,USOAK,5332,1039
MXTUX,USORF,1982,864
MXTUX,USPEF,1543,1203
MXTUX,USPHL,2125,1007
MXTUX,USSAV,1518,400
MXTUX,USSEA,6085,1792
MXTUX,USTIW,6086,1793
MXTUX,VNCMP,8777,993
MXTUX,VNHPH,8452,993
MXTUX,VNVUT,8777,993
MXTUX,ZAZBA,8814,651
MXVER,AEAUH,9861,62
MXVER,AEDXB,12466,993
MXVER,AEJEA,9802,62
MXVER,BEANR,5082,375
MXVER,BEZEE,5132,1352
MXVER,CAHAL,2391,276
MXVER,CAPRR,6481,2059
MXVER,CASJB,2667,552
MXVER,CAVAN,6149,1793
MXVER,CNCAN,7901,993
MXVER,CNDCB,7916,993
MXVER,CNDLC,7258,993
MXVER,CNFOC,7803,993
MXVER,CNLYG,7220,993
MXVER,CNNBO,7202,993
MXVER,CNNGB,7202,993
MXVER,CNNSA,7885,993
MXVER,CNNSS,7892,993
MXVER,CNPLI,7494,993
MXVER,CNSHA,7162,993
MXVER,CNSHG,7155,993
MXVER,CNSHK,7852,993
MXVER,CNTAO,7203,993
MXVER,CNTXG,7403,993
MXVER,CNXMN,7600,993
MXVER,CNYTN,7850,993
MXVER,CNZOS,7184,993
MXVER,COBUN,2590,578
MXVER,COCNR,2139,62
MXVER,COCTG,2378,578
MXVER,COSPC,2139,62
MXVER,DEBRV,5330,589
MXVER,DEHAM,5334,942
MXVER,DEWVN,5222,450
MXVER,DOCAU,2531,637
MXVER,EGAKI,7556,62
MXVER,EGDAM,6671,62
MXVER,EGSCA,3671,1089
MXVER,EGSOK,8169,62
MXVER,EGSUZ,6549,62
MXVER,ESALG,4871,62
MXVER,ESBCN,5408,62
MXVER,ESFRO,5433,1307
MXVER,ESVLC,5263,62
MXVER,FRBES,5598,1741
MXVER,FRDKK,5017,1237
MXVER,FRFOS,5559,62
MXVER,FRLEH,5006,211
MXVER,GBFXT,5131,1331
MXVER,GBLGP,5016,1236
MXVER,GBSOU,4897,1117
MXVER,GRPIR,6408,62
MXVER,GTPRQ,3050,578
MXVER,HKHKG,7851,993
MXVER,ILASH,6933,62
MXVER,ILHFA,7587,62
MXVER,INNSA,10692,993
MXVER,INNSV,12756,993
MXVER,INPAV,10837,993
MXVER,IQUQR,10234,62
MXVER,ITGOA,5707,62
MXVER,ITLIV,5719,436
MXVER,ITSAL,5974,62
MXVER,ITSPE,5750,62
MXVER,ITVDL,5719,62
MXVER,JOAQJ,8119,62
MXVER,JPHKT,7957,993
MXVER,JPNGO,7234,993
MXVER,JPOSA,7607,993
MXVER,JPSDJ,7585,993
MXVER,JPSMZ,7305,993
MXVER,JPTYO,7357,993
MXVER,JPUKB,7042,993
MXVER,JPYOK,8976,993
